Entrezgene	gene_name	expression
4925	NUCB2	2535
5217	PFN2	28424
5774	PTPN3	2115
6710	SPTB	617
27071	DAPP1	83
2255	FGF10	1705
23446	SLC44A1	10691
54916	TMEM260	455
23293	SMG6	695
10640	EXOC5	3491
8218	CLTCL1	212
27006	FGF22	1
10272	FSTL3	104
9993	DGCR2	4341
55658	RNF126	3280
4335	MNT	1150
79364	ZXDC	1367
23210	JMJD6	780
5423	POLB	3988
55808	ST6GALNAC1	149
55062	WIPI1	340
22844	FRMPD1	32
57704	GBA2	1714
3340	NDST1	6709
440	ASNS	85
10947	AP3M2	3393
1258	CNGB1	6
10610	ST6GALNAC2	2
26986	PABPC1	171718
10420	TESK2	527
29105	CFAP20	2260
1459	CSNK2A2	2588
11099	PTPN21	1355
8891	EIF2B3	2880
815	CAMK2A	3
6949	TCOF1	8041
998	CDC42	18647
26031	OSBPL3	691
2046	EPHA8	21
6559	SLC12A3	1
56852	RAD18	2859
490	ATP2B1	12103
29850	TRPM5	376
8440	NCK2	5675
9448	MAP4K4	19888
11320	MGAT4A	1693
6160	RPL31	303729
9948	WDR1	15542
23161	SNX13	1163
54860	MS4A12	1
79658	ARHGAP10	1192
6196	RPS6KA2	1213
54556	ING3	8306
22846	VASH1	1344
29995	LMCD1	1091
114049	BUD23	10118
6400	SEL1L	4613
9319	TRIP13	3251
537	ATP6AP1	7186
6929	TCF3	7906
28951	TRIB2	8974
26528	DAZAP1	6070
53615	MBD3	2102
6596	HLTF	2179
9130	FAM50A	3203
60343	FAM3A	1412
29894	CPSF1	12007
140469	MYO3B	63
79901	CYBRD1	595
5134	PDCD2	7454
55117	SLC6A15	1337
51109	RDH11	2049
5566	PRKACA	7845
22859	ADGRL1	9869
6694	SPP2	2
87	ACTN1	5290
23503	ZFYVE26	1349
27330	RPS6KA6	371
22905	EPN2	538
26469	PTPN18	4635
55679	LIMS2	726
55515	ASIC4	6
10290	SPEG	460
84708	LNX1	128
224	ALDH3A2	3948
7037	TFRC	14823
6720	SREBF1	1159
27125	AFF4	5144
7321	UBE2D1	4972
64398	MPP5	1053
9886	RHOBTB1	3590
8243	SMC1A	13410
3028	HSD17B10	9949
2011	MARK2	3615
3161	HMMR	6507
55743	CHFR	2275
29953	TRHDE	196
8974	P4HA2	705
2213	FCGR2B	6
4775	NFATC3	1284
51095	TRNT1	2021
37	ACADVL	2507
6793	STK10	989
23291	FBXW11	3508
9744	ACAP1	99
1400	CRMP1	5126
2121	EVC	687
51009	DERL2	2112
54847	SIDT1	73
54820	NDE1	2428
10335	IRAG1	669
79041	TMEM38A	553
8907	AP1M1	6436
5817	PVR	5230
7515	XRCC1	17538
949	SCARB1	2239
54905	CYP2W1	2
4171	MCM2	6726
54456	MOV10L1	32
56666	PANX2	21
83642	SELENOO	1277
8626	TP63	51
80216	ALPK1	246
3993	LLGL2	837
5151	PDE8A	1570
1183	CLCN4	1304
54475	NLE1	1709
6389	SDHA	658
6605	SMARCE1	927
55876	GSDMB	228
5927	KDM5A	4404
4185	ADAM11	169
5523	PPP2R3A	1515
10979	FERMT2	8702
8647	ABCB11	5
10170	DHRS9	9
922	CD5L	189
5743	PTGS2	18
10644	IGF2BP2	30645
9175	MAP3K13	4983
6480	ST6GAL1	8954
30009	TBX21	14
10129	FRY	393
8301	PICALM	11665
4905	NSF	1985
2736	GLI2	760
23332	CLASP1	3096
